order_id,weather_condition,temperature,weather_impact
6167,Clear,38,0
6168,Clear,29,0
6169,Hazy,9,5
6170,Rainy,39,15
6171,Clear,13,0
6172,Rainy,24,15
6173,Clear,19,0
6174,Foggy,5,20
6175,Clear,9,0
6176,Rainy,36,15
6177,Clear,28,0
6178,Rainy,43,15
6179,Clear,14,0
6180,Clear,42,0
6181,Rainy,13,15
6182,Hazy,13,5
6183,Rainy,11,15
6184,Clear,15,0
6185,Hazy,6,5
6186,Foggy,25,20
6187,Foggy,43,20
6188,Clear,42,0
6189,Clear,41,0
6190,Rainy,21,15
6191,Clear,5,0
6192,Rainy,10,15
6193,Clear,23,0
6194,Hazy,41,5
6195,Clear,25,0
6196,Clear,19,0
6197,Foggy,16,20
6198,Rainy,28,15
6199,Rainy,12,15
6200,Clear,22,0
6201,Hazy,37,5
6202,Hazy,38,5
6203,Foggy,13,20
6204,Clear,17,0
6205,Rainy,44,15
6206,Clear,19,0
6207,Hazy,30,5
6208,Clear,8,0
6209,Clear,44,0
6210,Rainy,26,15
6211,Clear,43,0
6212,Clear,18,0
6213,Clear,33,0
6214,Hazy,14,5
6215,Clear,35,0
6216,Clear,22,0
6217,Foggy,37,20
6218,Clear,6,0
6219,Foggy,44,20
6220,Clear,27,0
6221,Clear,11,0
6222,Clear,18,0
6223,Foggy,15,20
6224,Clear,43,0
6225,Clear,8,0
6226,Rainy,16,15
6227,Clear,37,0
6228,Hazy,42,5
6229,Clear,21,0
6230,Clear,23,0
6231,Clear,5,0
6232,Rainy,18,15
6233,Clear,42,0
6234,Foggy,29,20
6235,Rainy,6,15
6236,Rainy,18,15
6237,Clear,38,0
6238,Clear,44,0
6239,Rainy,27,15
6240,Clear,41,0
6241,Clear,19,0
6242,Clear,20,0
6243,Foggy,30,20
6244,Clear,11,0
6245,Clear,44,0
6246,Foggy,40,20
6247,Foggy,20,20
6248,Clear,34,0
6249,Clear,15,0
6250,Clear,35,0
6251,Foggy,43,20
6252,Clear,36,0
6253,Hazy,21,5
6254,Rainy,13,15
6255,Clear,37,0
6256,Clear,24,0
6257,Clear,12,0
6258,Clear,42,0
6259,Rainy,15,15
6260,Clear,11,0
6261,Rainy,31,15
6262,Rainy,28,15
6263,Clear,28,0
6264,Clear,44,0
6265,Clear,39,0
6266,Clear,39,0
6267,Rainy,42,15
6268,Foggy,9,20
6269,Clear,23,0
6270,Clear,26,0
6271,Rainy,17,15
6272,Rainy,36,15
6273,Hazy,8,5
6274,Rainy,30,15
6275,Foggy,19,20
6276,Rainy,44,15
6277,Clear,23,0
6278,Hazy,26,5
6279,Clear,5,0
6280,Rainy,28,15
6281,Clear,25,0
6282,Clear,21,0
6283,Hazy,25,5
6284,Rainy,28,15
6285,Rainy,10,15
6286,Clear,20,0
6287,Clear,14,0
6288,Clear,35,0
6289,Clear,33,0
6290,Rainy,25,15
6291,Clear,20,0
6292,Clear,14,0
6293,Clear,33,0
6294,Hazy,28,5
6295,Foggy,40,20
6296,Clear,37,0
6297,Foggy,43,20
6298,Rainy,43,15
6299,Clear,13,0
6300,Clear,17,0
6301,Clear,30,0
6302,Foggy,41,20
6303,Foggy,29,20
6304,Foggy,14,20
6305,Rainy,43,15
6306,Foggy,12,20
6307,Clear,37,0
6308,Hazy,35,5
6309,Foggy,28,20
6310,Hazy,24,5
6311,Rainy,19,15
6312,Rainy,37,15
6313,Rainy,23,15
6314,Clear,20,0
6315,Clear,15,0
6316,Clear,9,0
6317,Rainy,10,15
6318,Foggy,19,20
6319,Clear,35,0
6320,Hazy,32,5
6321,Foggy,13,20
6322,Clear,36,0
6323,Foggy,28,20
6324,Clear,33,0
6325,Clear,10,0
6326,Clear,9,0
6327,Rainy,21,15
6328,Clear,29,0
6329,Foggy,35,20
6330,Foggy,30,20
6331,Foggy,21,20
6332,Rainy,14,15
6333,Clear,18,0
6334,Rainy,31,15
6335,Foggy,40,20
6336,Clear,15,0
6337,Clear,19,0
6338,Clear,42,0
6339,Clear,12,0
6340,Clear,25,0
6341,Clear,41,0
6342,Hazy,15,5
6343,Hazy,34,5
6344,Rainy,24,15
6345,Hazy,11,5
6346,Clear,10,0
6347,Rainy,15,15
6348,Rainy,12,15
6349,Hazy,29,5
6350,Clear,8,0
6351,Foggy,30,20
6352,Clear,6,0
6353,Clear,21,0
6354,Rainy,19,15
6355,Clear,11,0
6356,Clear,12,0
6357,Rainy,38,15
6358,Clear,6,0
6359,Hazy,15,5
6360,Clear,44,0
6361,Clear,26,0
6362,Clear,5,0
6363,Foggy,9,20
6364,Hazy,40,5
6365,Hazy,6,5
6366,Clear,33,0
6367,Rainy,27,15
6368,Clear,10,0
6369,Clear,25,0
6370,Clear,34,0
6371,Hazy,32,5
6372,Rainy,9,15
6373,Clear,17,0
6374,Rainy,19,15
6375,Clear,44,0
6376,Clear,19,0
6377,Clear,12,0
6378,Rainy,15,15
6379,Clear,27,0
6380,Clear,13,0
6381,Clear,32,0
6382,Foggy,31,20
6383,Clear,12,0
6384,Clear,31,0
6385,Rainy,38,15
6386,Clear,33,0
6387,Clear,6,0
6388,Rainy,7,15
6389,Foggy,18,20
6390,Rainy,37,15
6391,Rainy,6,15
6392,Hazy,30,5
6393,Clear,20,0
6394,Clear,38,0
6395,Hazy,29,5
6396,Rainy,7,15
6397,Hazy,19,5
6398,Foggy,35,20
6399,Foggy,25,20
6400,Foggy,42,20
6401,Clear,26,0
6402,Clear,13,0
6403,Clear,22,0
6404,Clear,31,0
6405,Clear,12,0
6406,Rainy,10,15
6407,Clear,42,0
6408,Rainy,10,15
6409,Clear,15,0
6410,Clear,40,0
6411,Clear,31,0
6412,Clear,22,0
6413,Foggy,13,20
6414,Rainy,6,15
6415,Foggy,36,20
6416,Clear,40,0
6417,Rainy,39,15
6418,Clear,21,0
6419,Clear,11,0
6420,Rainy,38,15
6421,Rainy,14,15
6422,Hazy,27,5
6423,Clear,36,0
6424,Clear,44,0
6425,Rainy,18,15
6426,Foggy,15,20
6427,Foggy,5,20
6428,Clear,23,0
6429,Foggy,37,20
6430,Rainy,16,15
6431,Clear,12,0
6432,Foggy,17,20
6433,Clear,31,0
6434,Rainy,7,15
6435,Foggy,33,20
6436,Rainy,22,15
6437,Foggy,5,20
6438,Hazy,22,5
6439,Clear,22,0
6440,Clear,23,0
6441,Clear,24,0
6442,Foggy,29,20
6443,Foggy,20,20
6444,Clear,8,0
6445,Clear,19,0
6446,Hazy,42,5
6447,Clear,21,0
6448,Rainy,10,15
6449,Hazy,20,5
6450,Rainy,37,15
6451,Rainy,14,15
6452,Clear,15,0
6453,Clear,27,0
6454,Clear,24,0
6455,Rainy,13,15
6456,Rainy,13,15
6457,Clear,15,0
6458,Clear,34,0
6459,Clear,39,0
6460,Clear,18,0
6461,Rainy,10,15
6462,Clear,20,0
6463,Rainy,31,15
6464,Clear,43,0
6465,Clear,24,0
6466,Clear,10,0
6467,Clear,23,0
6468,Foggy,13,20
6469,Clear,40,0
6470,Hazy,25,5
6471,Foggy,26,20
6472,Clear,30,0
6473,Clear,8,0
6474,Foggy,37,20
6475,Clear,21,0
6476,Hazy,42,5
6477,Rainy,6,15
6478,Rainy,26,15
6479,Clear,11,0
6480,Hazy,27,5
6481,Hazy,31,5
6482,Hazy,38,5
6483,Hazy,28,5
6484,Rainy,5,15
6485,Clear,22,0
6486,Clear,35,0
6487,Clear,11,0
6488,Clear,13,0
6489,Clear,5,0
6490,Clear,44,0
6491,Rainy,27,15
6492,Clear,19,0
6493,Clear,27,0
6494,Foggy,18,20
6495,Clear,39,0
6496,Clear,22,0
6497,Rainy,5,15
6498,Rainy,18,15
6499,Foggy,28,20
6500,Clear,33,0
6501,Rainy,27,15
6502,Rainy,29,15
6503,Clear,26,0
6504,Clear,10,0
6505,Clear,34,0
6506,Clear,42,0
6507,Foggy,14,20
6508,Clear,21,0
6509,Hazy,20,5
6510,Foggy,20,20
6511,Clear,32,0
6512,Clear,32,0
6513,Foggy,11,20
6514,Clear,18,0
6515,Clear,30,0
6516,Clear,28,0
6517,Rainy,9,15
6518,Hazy,12,5
6519,Clear,7,0
6520,Clear,7,0
6521,Clear,39,0
6522,Rainy,34,15
6523,Rainy,40,15
6524,Clear,7,0
6525,Rainy,22,15
6526,Foggy,22,20
6527,Clear,36,0
6528,Clear,42,0
6529,Clear,26,0
6530,Rainy,27,15
6531,Rainy,39,15
6532,Clear,9,0
6533,Clear,20,0
6534,Foggy,43,20
6535,Clear,37,0
6536,Clear,27,0
6537,Clear,39,0
6538,Clear,36,0
6539,Clear,13,0
6540,Clear,34,0
6541,Hazy,7,5
6542,Clear,11,0
6543,Clear,24,0
6544,Clear,26,0
6545,Clear,34,0
6546,Clear,14,0
6547,Rainy,9,15
6548,Clear,12,0
6549,Clear,22,0
6550,Foggy,44,20
6551,Clear,35,0
6552,Hazy,16,5
6553,Rainy,15,15
6554,Rainy,9,15
6555,Rainy,20,15
6556,Foggy,37,20
6557,Clear,15,0
6558,Clear,35,0
6559,Clear,28,0
6560,Clear,21,0
6561,Hazy,32,5
6562,Rainy,13,15
6563,Rainy,28,15
6564,Clear,19,0
6565,Rainy,42,15
6566,Clear,23,0
6567,Foggy,33,20
6568,Clear,31,0
6569,Clear,25,0
6570,Clear,7,0
6571,Clear,25,0
6572,Rainy,9,15
6573,Clear,22,0
6574,Rainy,38,15
6575,Clear,27,0
6576,Clear,27,0
6577,Clear,7,0
6578,Rainy,26,15
6579,Clear,34,0
6580,Clear,30,0
6581,Clear,19,0
6582,Rainy,37,15
6583,Rainy,25,15
6584,Clear,15,0
6585,Foggy,40,20
6586,Rainy,21,15
6587,Hazy,9,5
6588,Foggy,10,20
6589,Clear,11,0
6590,Rainy,5,15
6591,Rainy,5,15
6592,Clear,15,0
6593,Clear,44,0
6594,Clear,8,0
6595,Clear,6,0
6596,Rainy,38,15
6597,Foggy,38,20
6598,Rainy,18,15
6599,Foggy,19,20
6600,Clear,37,0
6601,Clear,32,0
6602,Foggy,25,20
6603,Foggy,8,20
6604,Hazy,34,5
6605,Clear,29,0
6606,Foggy,32,20
6607,Foggy,30,20
6608,Rainy,39,15
6609,Rainy,22,15
6610,Clear,22,0
6611,Clear,24,0
6612,Foggy,29,20
6613,Rainy,15,15
6614,Clear,13,0
6615,Clear,20,0
6616,Hazy,7,5
6617,Hazy,40,5
6618,Clear,28,0
6619,Rainy,31,15
6620,Clear,22,0
6621,Rainy,7,15
6622,Clear,15,0
6623,Rainy,26,15
6624,Clear,27,0
6625,Clear,26,0
6626,Rainy,8,15
6627,Clear,19,0
6628,Clear,38,0
6629,Foggy,43,20
6630,Clear,19,0
6631,Clear,32,0
6632,Foggy,28,20
6633,Hazy,35,5
6634,Rainy,34,15
6635,Clear,43,0
6636,Foggy,38,20
6637,Clear,15,0
6638,Clear,10,0
6639,Clear,15,0
6640,Rainy,30,15
6641,Foggy,8,20
6642,Foggy,41,20
6643,Clear,37,0
6644,Clear,41,0
6645,Foggy,31,20
6646,Hazy,32,5
6647,Clear,38,0
6648,Clear,26,0
6649,Foggy,41,20
6650,Clear,26,0
6651,Clear,19,0
6652,Clear,42,0
6653,Clear,15,0
6654,Foggy,9,20
6655,Rainy,35,15
6656,Rainy,38,15
6657,Clear,14,0
6658,Rainy,31,15
6659,Clear,14,0
6660,Foggy,16,20
6661,Clear,37,0
6662,Clear,26,0
6663,Hazy,23,5
6664,Rainy,40,15
6665,Clear,6,0
6666,Rainy,22,15
6667,Rainy,20,15
6668,Clear,18,0
6669,Clear,19,0
6670,Foggy,16,20
6671,Clear,17,0
6672,Rainy,17,15
6673,Clear,38,0
6674,Foggy,35,20
6675,Rainy,12,15
6676,Foggy,37,20
6677,Foggy,36,20
6678,Clear,35,0
6679,Clear,34,0
6680,Rainy,32,15
6681,Rainy,14,15
6682,Clear,22,0
6683,Clear,27,0
6684,Foggy,27,20
6685,Hazy,22,5
6686,Foggy,5,20
6687,Clear,27,0
6688,Clear,9,0
6689,Clear,31,0
6690,Hazy,30,5
6691,Clear,11,0
6692,Hazy,7,5
6693,Rainy,42,15
6694,Rainy,13,15
6695,Hazy,5,5
6696,Clear,26,0
6697,Clear,41,0
6698,Foggy,32,20
6699,Hazy,13,5
6700,Clear,26,0
6701,Rainy,8,15
6702,Rainy,11,15
6703,Rainy,38,15
6704,Rainy,44,15
6705,Foggy,33,20
6706,Clear,31,0
6707,Clear,19,0
6708,Foggy,22,20
6709,Clear,13,0
6710,Rainy,30,15
6711,Clear,40,0
6712,Clear,6,0
6713,Clear,29,0
6714,Clear,21,0
6715,Hazy,7,5
6716,Foggy,37,20
6717,Foggy,34,20
6718,Clear,9,0
6719,Rainy,7,15
6720,Clear,10,0
6721,Clear,11,0
6722,Clear,33,0
6723,Clear,12,0
6724,Rainy,21,15
6725,Clear,7,0
6726,Clear,8,0
6727,Rainy,13,15
6728,Clear,29,0
6729,Clear,34,0
6730,Clear,23,0
6731,Clear,13,0
6732,Rainy,14,15
6733,Clear,37,0
6734,Clear,7,0
6735,Clear,39,0
6736,Foggy,34,20
6737,Clear,44,0
6738,Clear,35,0
6739,Rainy,27,15
6740,Hazy,23,5
6741,Foggy,24,20
6742,Hazy,19,5
6743,Clear,18,0
6744,Rainy,31,15
6745,Clear,29,0
6746,Rainy,30,15
6747,Clear,35,0
6748,Hazy,15,5
6749,Hazy,16,5
6750,Clear,21,0
6751,Clear,34,0
6752,Rainy,44,15
6753,Foggy,37,20
6754,Rainy,23,15
6755,Clear,29,0
6756,Foggy,18,20
6757,Rainy,44,15
6758,Clear,30,0
6759,Clear,28,0
6760,Rainy,5,15
6761,Foggy,6,20
6762,Clear,25,0
6763,Rainy,9,15
6764,Clear,6,0
6765,Rainy,42,15
6766,Clear,7,0
6767,Foggy,20,20
6768,Clear,6,0
6769,Foggy,33,20
6770,Clear,14,0
6771,Clear,28,0
6772,Rainy,36,15
6773,Clear,17,0
6774,Rainy,20,15
6775,Clear,29,0
6776,Foggy,26,20
6777,Clear,20,0
6778,Clear,6,0
6779,Clear,9,0
6780,Rainy,9,15
6781,Clear,6,0
6782,Clear,33,0
6783,Rainy,11,15
6784,Rainy,12,15
6785,Rainy,8,15
6786,Clear,39,0
6787,Clear,10,0
6788,Rainy,33,15
6789,Clear,19,0
6790,Clear,35,0
6791,Clear,42,0
6792,Clear,13,0
6793,Hazy,24,5
6794,Clear,25,0
6795,Hazy,36,5
6796,Hazy,40,5
6797,Clear,35,0
6798,Hazy,32,5
6799,Clear,21,0
6800,Clear,27,0
6801,Foggy,44,20
6802,Rainy,30,15
6803,Hazy,18,5
6804,Clear,29,0
6805,Clear,37,0
6806,Clear,39,0
6807,Clear,18,0
6808,Clear,11,0
6809,Clear,36,0
6810,Clear,9,0
6811,Clear,15,0
6812,Foggy,12,20
6813,Rainy,11,15
6814,Rainy,40,15
6815,Rainy,39,15
6816,Clear,38,0
6817,Rainy,22,15
6818,Clear,7,0
6819,Rainy,12,15
6820,Foggy,14,20
6821,Foggy,26,20
6822,Clear,42,0
6823,Clear,17,0
6824,Hazy,31,5
6825,Rainy,38,15
6826,Clear,9,0
6827,Rainy,34,15
6828,Clear,15,0
6829,Clear,22,0
6830,Foggy,7,20
6831,Foggy,31,20
6832,Clear,31,0
6833,Clear,42,0
6834,Clear,11,0
6835,Hazy,20,5
6836,Rainy,19,15
6837,Rainy,11,15
6838,Foggy,17,20
6839,Clear,29,0
6840,Hazy,9,5
6841,Clear,21,0
6842,Clear,8,0
6843,Hazy,18,5
6844,Clear,41,0
6845,Clear,10,0
6846,Hazy,7,5
6847,Clear,30,0
6848,Clear,44,0
6849,Rainy,11,15
6850,Clear,33,0
6851,Clear,6,0
6852,Hazy,19,5
6853,Hazy,6,5
6854,Rainy,39,15
6855,Rainy,42,15
6856,Rainy,28,15
6857,Hazy,27,5
6858,Rainy,37,15
6859,Clear,25,0
6860,Rainy,8,15
6861,Clear,11,0
6862,Foggy,37,20
6863,Rainy,22,15
6864,Clear,8,0
6865,Clear,18,0
6866,Foggy,41,20
6867,Rainy,25,15
6868,Hazy,33,5
6869,Foggy,27,20
6870,Foggy,13,20
6871,Foggy,18,20
6872,Clear,42,0
6873,Clear,22,0
6874,Rainy,18,15
6875,Rainy,37,15
6876,Hazy,32,5
6877,Clear,23,0
6878,Rainy,21,15
6879,Clear,34,0
6880,Rainy,8,15
6881,Clear,36,0
6882,Clear,19,0
6883,Rainy,41,15
6884,Rainy,24,15
6885,Foggy,21,20
6886,Clear,42,0
6887,Rainy,6,15
6888,Hazy,36,5
6889,Clear,37,0
6890,Rainy,43,15
6891,Rainy,31,15
6892,Clear,44,0
6893,Rainy,10,15
6894,Clear,23,0
6895,Clear,22,0
6896,Foggy,13,20
6897,Clear,43,0
6898,Rainy,27,15
6899,Clear,27,0
6900,Rainy,44,15
6901,Foggy,17,20
6902,Rainy,24,15
6903,Foggy,28,20
6904,Rainy,34,15
6905,Hazy,23,5
6906,Clear,19,0
6907,Clear,36,0
6908,Rainy,31,15
6909,Clear,10,0
6910,Foggy,19,20
6911,Foggy,35,20
6912,Clear,32,0
6913,Clear,33,0
6914,Foggy,29,20
6915,Clear,27,0
6916,Rainy,7,15
6917,Clear,28,0
6918,Rainy,43,15
6919,Rainy,41,15
6920,Rainy,10,15
6921,Hazy,5,5
6922,Rainy,11,15
6923,Rainy,11,15
6924,Foggy,12,20
6925,Clear,26,0
6926,Rainy,14,15
6927,Clear,8,0
6928,Clear,25,0
6929,Hazy,42,5
6930,Clear,40,0
6931,Foggy,22,20
6932,Clear,28,0
6933,Clear,42,0
6934,Rainy,39,15
6935,Clear,19,0
6936,Rainy,7,15
6937,Rainy,38,15
6938,Clear,19,0
6939,Clear,29,0
6940,Clear,6,0
6941,Clear,10,0
6942,Clear,10,0
6943,Foggy,12,20
6944,Clear,31,0
6945,Rainy,13,15
6946,Hazy,30,5
6947,Rainy,9,15
6948,Foggy,15,20
6949,Clear,26,0
6950,Clear,8,0
6951,Rainy,17,15
6952,Clear,15,0
6953,Foggy,17,20
6954,Clear,40,0
6955,Clear,35,0
6956,Clear,9,0
6957,Clear,26,0
6958,Clear,28,0
6959,Rainy,13,15
6960,Clear,17,0
6961,Rainy,39,15
6962,Rainy,18,15
6963,Foggy,8,20
6964,Clear,21,0
6965,Rainy,34,15
6966,Rainy,28,15
6967,Clear,42,0
6968,Rainy,34,15
6969,Hazy,43,5
6970,Clear,36,0
6971,Foggy,13,20
6972,Rainy,33,15
6973,Foggy,29,20
6974,Hazy,20,5
6975,Hazy,9,5
6976,Clear,43,0
6977,Clear,28,0
6978,Clear,35,0
6979,Foggy,28,20
6980,Clear,31,0
6981,Clear,15,0
6982,Clear,7,0
6983,Clear,28,0
6984,Clear,38,0
6985,Clear,13,0
6986,Clear,20,0
6987,Clear,8,0
6988,Foggy,20,20
6989,Clear,17,0
6990,Rainy,15,15
6991,Foggy,29,20
6992,Rainy,27,15
6993,Rainy,16,15
6994,Rainy,24,15
6995,Clear,15,0
6996,Rainy,21,15
6997,Clear,14,0
6998,Rainy,35,15
6999,Foggy,16,20
7000,Rainy,13,15
7001,Clear,37,0
7002,Hazy,32,5
7003,Foggy,28,20
7004,Clear,14,0
7005,Foggy,44,20
7006,Rainy,10,15
7007,Clear,16,0
7008,Rainy,22,15
7009,Clear,38,0
7010,Clear,5,0
7011,Clear,34,0
7012,Clear,17,0
7013,Rainy,28,15
7014,Foggy,6,20
7015,Clear,16,0
7016,Foggy,15,20
7017,Clear,6,0
7018,Rainy,27,15
7019,Foggy,36,20
7020,Rainy,33,15
7021,Foggy,27,20
7022,Clear,44,0
7023,Clear,22,0
7024,Rainy,24,15
7025,Clear,19,0
7026,Clear,11,0
7027,Clear,16,0
7028,Clear,17,0
7029,Foggy,6,20
7030,Clear,29,0
7031,Clear,9,0
7032,Clear,14,0
7033,Foggy,6,20
7034,Clear,21,0
7035,Clear,7,0
7036,Clear,14,0
7037,Clear,14,0
7038,Rainy,37,15
7039,Rainy,28,15
7040,Clear,8,0
7041,Clear,38,0
7042,Rainy,35,15
7043,Clear,24,0
7044,Clear,33,0
7045,Rainy,16,15
7046,Clear,11,0
7047,Rainy,25,15
7048,Foggy,28,20
7049,Clear,38,0
7050,Clear,21,0
7051,Rainy,10,15
7052,Clear,41,0
7053,Hazy,25,5
7054,Rainy,21,15
7055,Clear,41,0
7056,Clear,41,0
7057,Clear,25,0
7058,Clear,22,0
7059,Foggy,11,20
7060,Clear,24,0
7061,Foggy,5,20
7062,Clear,40,0
7063,Rainy,24,15
7064,Clear,9,0
7065,Clear,39,0
7066,Clear,9,0
7067,Foggy,25,20
7068,Foggy,17,20
7069,Hazy,25,5
7070,Foggy,12,20
7071,Rainy,33,15
7072,Clear,33,0
7073,Clear,10,0
7074,Hazy,30,5
7075,Rainy,6,15
7076,Foggy,9,20
7077,Rainy,11,15
7078,Rainy,9,15
7079,Rainy,13,15
7080,Rainy,43,15
7081,Clear,43,0
7082,Foggy,6,20
7083,Rainy,31,15
7084,Hazy,34,5
7085,Clear,22,0
7086,Clear,21,0
7087,Rainy,41,15
7088,Rainy,44,15
7089,Foggy,39,20
7090,Clear,12,0
7091,Clear,21,0
7092,Rainy,22,15
7093,Foggy,26,20
7094,Foggy,5,20
7095,Clear,43,0
7096,Clear,42,0
7097,Clear,36,0
7098,Clear,7,0
7099,Clear,34,0
7100,Rainy,19,15
7101,Rainy,5,15
7102,Clear,15,0
7103,Foggy,29,20
7104,Rainy,26,15
7105,Clear,10,0
7106,Rainy,42,15
7107,Foggy,42,20
7108,Rainy,33,15
7109,Clear,44,0
7110,Rainy,32,15
7111,Rainy,39,15
7112,Hazy,32,5
7113,Foggy,15,20
7114,Clear,44,0
7115,Clear,29,0
7116,Clear,42,0
7117,Foggy,12,20
7118,Clear,25,0
7119,Rainy,43,15
7120,Rainy,19,15
7121,Foggy,41,20
7122,Clear,35,0
7123,Clear,22,0
7124,Clear,18,0
7125,Clear,21,0
7126,Hazy,27,5
7127,Foggy,28,20
7128,Clear,10,0
7129,Clear,24,0
7130,Foggy,41,20
7131,Foggy,37,20
7132,Clear,28,0
7133,Clear,32,0
7134,Foggy,24,20
7135,Clear,31,0
7136,Hazy,29,5
7137,Rainy,12,15
7138,Clear,14,0
7139,Rainy,43,15
7140,Rainy,44,15
7141,Rainy,30,15
7142,Hazy,42,5
7143,Clear,39,0
7144,Clear,22,0
7145,Foggy,16,20
7146,Rainy,34,15
7147,Rainy,33,15
7148,Clear,14,0
7149,Rainy,18,15
7150,Foggy,20,20
7151,Clear,9,0
7152,Clear,6,0
7153,Clear,8,0
7154,Clear,43,0
7155,Clear,30,0
7156,Rainy,26,15
7157,Clear,22,0
7158,Rainy,30,15
7159,Clear,14,0
7160,Clear,38,0
7161,Clear,27,0
7162,Clear,35,0
7163,Clear,43,0
7164,Clear,41,0
7165,Foggy,36,20
7166,Hazy,42,5
7167,Clear,36,0
7168,Foggy,25,20
7169,Clear,20,0
7170,Clear,21,0
7171,Clear,17,0
7172,Clear,27,0
7173,Clear,14,0
7174,Rainy,17,15
7175,Hazy,37,5
7176,Hazy,43,5
7177,Clear,34,0
7178,Clear,17,0
7179,Clear,19,0
7180,Foggy,36,20
7181,Hazy,33,5
7182,Hazy,41,5
7183,Clear,12,0
7184,Clear,12,0
7185,Clear,18,0
7186,Clear,15,0
7187,Clear,14,0
7188,Hazy,31,5
7189,Hazy,5,5
7190,Clear,6,0
7191,Clear,9,0
7192,Hazy,18,5
7193,Hazy,28,5
7194,Foggy,14,20
7195,Rainy,15,15
7196,Rainy,28,15
7197,Foggy,5,20
7198,Foggy,24,20
7199,Foggy,15,20
7200,Clear,6,0
7201,Clear,6,0
7202,Hazy,38,5
7203,Clear,10,0
7204,Clear,11,0
7205,Clear,42,0
7206,Clear,18,0
7207,Clear,8,0
7208,Foggy,39,20
7209,Hazy,31,5
7210,Clear,10,0
7211,Rainy,14,15
7212,Clear,43,0
7213,Clear,17,0
7214,Foggy,24,20
7215,Rainy,6,15
7216,Clear,25,0
7217,Clear,44,0
7218,Hazy,28,5
7219,Foggy,22,20
7220,Clear,16,0
7221,Clear,8,0
7222,Clear,37,0
7223,Foggy,23,20
7224,Rainy,19,15
7225,Clear,40,0
7226,Clear,10,0
7227,Clear,38,0
7228,Foggy,34,20
7229,Foggy,15,20
7230,Rainy,12,15
7231,Clear,17,0
7232,Rainy,11,15
7233,Clear,6,0
7234,Hazy,43,5
7235,Foggy,5,20
7236,Clear,32,0
7237,Clear,21,0
7238,Rainy,38,15
7239,Hazy,23,5
7240,Hazy,9,5
7241,Rainy,7,15
7242,Rainy,23,15
7243,Rainy,8,15
7244,Clear,31,0
7245,Clear,28,0
7246,Clear,44,0
7247,Rainy,34,15
7248,Clear,7,0
7249,Foggy,42,20
7250,Hazy,24,5
7251,Hazy,17,5
7252,Clear,8,0
7253,Clear,13,0
7254,Clear,14,0
7255,Clear,6,0
7256,Hazy,32,5
7257,Foggy,37,20
7258,Clear,19,0
7259,Rainy,15,15
7260,Clear,23,0
7261,Clear,7,0
7262,Rainy,28,15
7263,Foggy,9,20
7264,Clear,25,0
7265,Clear,17,0
7266,Clear,35,0
7267,Clear,24,0
7268,Clear,28,0
7269,Clear,42,0
7270,Clear,10,0
7271,Clear,40,0
7272,Clear,13,0
7273,Clear,15,0
7274,Foggy,21,20
7275,Clear,29,0
7276,Clear,8,0
7277,Foggy,12,20
7278,Clear,40,0
7279,Clear,31,0
7280,Hazy,28,5
7281,Clear,44,0
7282,Foggy,17,20
7283,Rainy,28,15
7284,Clear,8,0
7285,Clear,26,0
7286,Clear,42,0
7287,Clear,41,0
7288,Rainy,13,15
7289,Clear,39,0
7290,Rainy,11,15
7291,Hazy,30,5
7292,Foggy,37,20
7293,Foggy,39,20
7294,Clear,42,0
7295,Clear,30,0
7296,Hazy,39,5
7297,Clear,24,0
7298,Clear,37,0
7299,Foggy,41,20
7300,Clear,10,0
7301,Clear,16,0
7302,Clear,39,0
7303,Clear,32,0
7304,Clear,41,0
7305,Clear,30,0
7306,Clear,15,0
7307,Hazy,6,5
7308,Clear,24,0
7309,Clear,15,0
7310,Rainy,44,15
7311,Rainy,34,15
7312,Rainy,5,15
7313,Foggy,40,20
7314,Clear,25,0
7315,Clear,21,0
7316,Rainy,35,15
7317,Rainy,10,15
7318,Clear,6,0
7319,Clear,21,0
7320,Clear,11,0
7321,Rainy,16,15
7322,Foggy,25,20
7323,Clear,39,0
7324,Hazy,44,5
7325,Rainy,26,15
7326,Rainy,6,15
7327,Rainy,36,15
7328,Rainy,28,15
7329,Clear,18,0
7330,Hazy,21,5
7331,Clear,9,0
7332,Clear,26,0
7333,Rainy,9,15
7334,Clear,19,0
7335,Clear,27,0
7336,Clear,24,0
7337,Rainy,17,15
7338,Rainy,7,15
7339,Foggy,31,20
7340,Clear,29,0
7341,Clear,30,0
7342,Clear,8,0
7343,Clear,16,0
7344,Foggy,5,20
7345,Rainy,40,15
7346,Hazy,11,5
7347,Clear,19,0
7348,Rainy,21,15
7349,Clear,27,0
7350,Rainy,43,15
7351,Clear,5,0
7352,Clear,22,0
7353,Rainy,9,15
7354,Clear,17,0
7355,Hazy,26,5
7356,Hazy,9,5
7357,Clear,16,0
7358,Clear,15,0
7359,Clear,8,0
7360,Clear,30,0
7361,Clear,26,0
7362,Clear,38,0
7363,Rainy,6,15
7364,Clear,5,0
7365,Clear,7,0
7366,Clear,11,0
7367,Clear,20,0
7368,Clear,37,0
7369,Clear,44,0
7370,Clear,35,0
7371,Clear,23,0
7372,Clear,37,0
7373,Foggy,34,20
7374,Rainy,36,15
7375,Hazy,10,5
7376,Clear,5,0
7377,Clear,34,0
7378,Clear,39,0
7379,Rainy,40,15
7380,Hazy,20,5
7381,Clear,30,0
7382,Clear,32,0
