order_id,customer_lat,customer_lon,distance,order_weight,traffic_delay,temperature,weather_impact,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,weather_condition_Clear,weather_condition_Foggy,weather_condition_Hazy,weather_condition_Rainy
2459,28.697372,77.056342,5.83,1.21,5,38,15,True,False,False,False,True,False,False,False,False,True
2460,28.667681,77.160177,5.89,4.14,30,5,0,False,True,False,True,False,False,True,False,False,False
2461,28.561774,77.218598,6.37,8.91,15,26,0,False,False,True,True,False,False,True,False,False,False
2462,28.577356,77.117342,2.83,4.94,5,15,20,True,False,False,False,True,False,False,True,False,False
2463,28.537682,77.257377,5.64,9.99,30,15,0,False,True,False,True,False,False,True,False,False,False
2464,28.631467,77.109739,5.48,7.32,5,6,0,True,False,False,False,True,False,True,False,False,False
2465,28.637092,77.296224,3.75,9.56,5,5,15,True,False,False,False,True,False,False,False,False,True
2466,28.579942,77.152283,6.1,3.45,30,42,20,False,True,False,True,False,False,False,True,False,False
2467,28.573222,77.071537,5.08,5.68,5,11,15,False,False,True,False,True,False,False,False,False,True
2468,28.598733,77.196996,5.29,0.92,5,20,0,True,False,False,False,True,False,True,False,False,False
2469,28.523618,77.207427,3.29,3.4,5,38,5,True,False,False,False,True,False,False,False,True,False
2470,28.581402,77.160422,5.34,5.8,30,36,15,False,True,False,True,False,False,False,False,False,True
2471,28.68458,77.206109,5.51,8.6,20,43,20,False,True,False,False,False,True,False,True,False,False
2472,28.667291,77.074547,4.22,3.66,10,34,0,False,True,False,False,True,False,True,False,False,False
2473,28.657244,77.036418,4.95,5.69,20,14,5,False,True,False,False,False,True,False,False,True,False
2474,28.642485,77.101695,3.62,0.53,5,42,5,True,False,False,False,True,False,False,False,True,False
2475,28.680791,77.253688,2.69,5.51,30,23,0,False,True,False,True,False,False,True,False,False,False
2476,28.579375,77.027238,2.98,9.35,10,6,15,False,False,True,False,False,True,False,False,False,True
2477,28.61039,77.060321,5.08,2.42,10,13,15,False,False,True,False,False,True,False,False,False,True
2478,28.658304,77.096274,6.38,3.67,20,27,0,False,True,False,False,False,True,True,False,False,False
2479,28.687264,77.256825,4.2,4.48,10,41,0,False,False,True,False,False,True,True,False,False,False
2480,28.528357,77.038816,6.05,7.82,5,5,20,True,False,False,False,True,False,False,True,False,False
2481,28.676699,77.045767,3.91,7.27,30,34,0,False,True,False,True,False,False,True,False,False,False
2482,28.643594,77.043589,7.38,1.01,20,28,15,False,True,False,False,False,True,False,False,False,True
2483,28.616061,77.275314,5.31,2.87,10,29,0,False,False,True,False,False,True,True,False,False,False
2484,28.532314,77.181693,2.86,5.97,30,17,15,False,True,False,True,False,False,False,False,False,True
2485,28.58354,77.203451,6.12,9.47,5,32,0,False,False,True,False,True,False,True,False,False,False
2486,28.51843,77.202748,4.5,2.65,20,26,0,False,True,False,False,False,True,True,False,False,False
2487,28.56478,77.114695,4.01,6.06,15,38,0,False,False,True,True,False,False,True,False,False,False
2488,28.543718,77.256438,3.89,4.8,5,34,0,True,False,False,False,True,False,True,False,False,False
2489,28.641941,77.08041,3.54,6.26,20,23,20,False,True,False,False,False,True,False,True,False,False
2490,28.675777,77.116237,6.96,3.17,10,33,20,False,True,False,False,True,False,False,True,False,False
2491,28.655336,77.218303,1.69,5.98,30,33,15,False,True,False,True,False,False,False,False,False,True
2492,28.702401,77.116575,5.7,1.27,10,24,0,False,True,False,False,True,False,True,False,False,False
2493,28.610276,77.087532,7.53,5.39,10,35,0,False,False,True,False,False,True,True,False,False,False
2494,28.645886,77.051783,1.89,1.15,5,44,5,False,False,True,False,True,False,False,False,True,False
2495,28.613925,77.178305,6.23,8.42,5,22,0,True,False,False,False,True,False,True,False,False,False
2496,28.525538,77.076399,5.78,5.67,10,25,5,True,False,False,False,False,True,False,False,True,False
2497,28.629356,77.220446,3.84,1.43,10,26,0,False,True,False,False,True,False,True,False,False,False
2498,28.589658,77.048155,7.17,8.78,10,10,0,False,False,True,False,False,True,True,False,False,False
2499,28.54841,77.236582,2.51,8.21,10,30,0,False,False,True,False,False,True,True,False,False,False
2500,28.634628,77.065176,4.81,1.91,5,32,5,True,False,False,False,True,False,False,False,True,False
2501,28.654029,77.127903,9.48,6.54,5,36,20,False,False,True,False,True,False,False,True,False,False
2502,28.513534,77.233168,3.64,9.11,20,25,0,False,True,False,False,False,True,True,False,False,False
2503,28.625713,77.227396,4.67,7.67,5,23,0,True,False,False,False,True,False,True,False,False,False
2504,28.676103,77.091756,2.55,3.13,5,6,0,True,False,False,False,True,False,True,False,False,False
2505,28.616153,77.068207,5.57,0.6,10,38,0,False,False,True,False,False,True,True,False,False,False
2506,28.548256,77.259254,6.03,1.49,5,24,15,False,False,True,False,True,False,False,False,False,True
2507,28.66156,77.063911,4.01,0.83,5,5,15,True,False,False,False,True,False,False,False,False,True
2508,28.623753,77.087192,8.76,1.74,15,5,15,False,False,True,True,False,False,False,False,False,True
2509,28.516972,77.226106,3.17,3.22,20,22,0,False,True,False,False,False,True,True,False,False,False
2510,28.652161,77.227417,6.34,0.6,15,43,20,False,False,True,True,False,False,False,True,False,False
2511,28.668847,77.262311,1.0,6.2,20,24,15,False,True,False,False,False,True,False,False,False,True
2512,28.665369,77.210684,6.37,5.91,20,23,0,False,True,False,False,False,True,True,False,False,False
2513,28.672667,77.053505,5.38,4.59,30,17,15,False,True,False,True,False,False,False,False,False,True
2514,28.621772,77.15998,4.01,3.61,5,22,20,True,False,False,False,True,False,False,True,False,False
2515,28.649619,77.163203,4.95,9.92,20,33,5,False,True,False,False,False,True,False,False,True,False
2516,28.549577,77.08866,4.43,0.86,10,13,0,False,False,True,False,False,True,True,False,False,False
2517,28.55097,77.075407,1.0,8.43,30,16,0,False,True,False,True,False,False,True,False,False,False
2518,28.576588,77.090341,10.62,0.52,5,24,0,True,False,False,False,True,False,True,False,False,False
2519,28.57896,77.231275,4.42,4.96,5,8,0,True,False,False,False,True,False,True,False,False,False
2520,28.673305,77.198943,3.25,4.94,10,37,20,False,True,False,False,True,False,False,True,False,False
2521,28.632901,77.098504,5.56,3.31,5,5,15,True,False,False,False,True,False,False,False,False,True
2522,28.674431,77.172709,9.32,4.93,5,9,0,False,False,True,False,True,False,True,False,False,False
2523,28.577229,77.055257,5.27,5.65,5,12,0,False,False,True,False,True,False,True,False,False,False
2524,28.615448,77.131167,5.19,8.82,5,20,15,True,False,False,False,True,False,False,False,False,True
2525,28.6241,77.194684,6.36,3.78,5,22,0,True,False,False,False,True,False,True,False,False,False
2526,28.683177,77.130044,5.34,4.83,30,33,0,False,True,False,True,False,False,True,False,False,False
2527,28.530766,77.069119,5.12,9.33,30,11,20,False,True,False,True,False,False,False,True,False,False
2528,28.670383,77.039386,6.23,5.24,5,27,0,False,False,True,False,True,False,True,False,False,False
2529,28.543863,77.200505,7.6,2.29,5,6,5,False,False,True,False,True,False,False,False,True,False
2530,28.613018,77.177146,4.24,2.87,10,39,15,False,True,False,False,True,False,False,False,False,True
2531,28.699717,77.124668,1.0,9.47,20,12,15,False,True,False,False,False,True,False,False,False,True
2532,28.653688,77.101045,4.39,7.61,5,19,15,True,False,False,False,True,False,False,False,False,True
2533,28.636476,77.261833,7.17,1.24,5,26,0,True,False,False,False,True,False,True,False,False,False
2534,28.573756,77.039581,5.22,8.24,15,24,0,False,False,True,True,False,False,True,False,False,False
2535,28.686557,77.247178,4.27,4.5,10,32,20,True,False,False,False,False,True,False,True,False,False
2536,28.592304,77.11919,3.64,1.3,20,5,0,False,True,False,False,False,True,True,False,False,False
2537,28.60841,77.172052,3.15,5.51,30,18,5,False,True,False,True,False,False,False,False,True,False
2538,28.575958,77.160872,4.97,6.52,10,25,0,True,False,False,False,False,True,True,False,False,False
2539,28.649515,77.274982,9.42,4.25,10,34,0,False,False,True,False,False,True,True,False,False,False
2540,28.601828,77.040669,6.48,2.74,30,35,0,False,True,False,True,False,False,True,False,False,False
2541,28.624725,77.290962,4.88,1.1,5,42,20,True,False,False,False,True,False,False,True,False,False
2542,28.656886,77.053588,2.18,8.54,5,19,15,True,False,False,False,True,False,False,False,False,True
2543,28.603356,77.214231,4.08,2.2,10,34,5,True,False,False,False,False,True,False,False,True,False
2544,28.66888,77.222161,6.25,5.25,30,28,0,False,True,False,True,False,False,True,False,False,False
2545,28.651883,77.118291,3.13,1.04,5,12,15,True,False,False,False,True,False,False,False,False,True
2546,28.646331,77.040606,1.0,7.07,10,43,0,False,True,False,False,True,False,True,False,False,False
2547,28.660514,77.176131,7.8,8.15,10,14,0,False,False,True,False,False,True,True,False,False,False
2548,28.681647,77.108821,5.45,8.73,15,29,0,False,False,True,True,False,False,True,False,False,False
2549,28.702351,77.125491,3.54,4.43,5,25,15,False,False,True,False,True,False,False,False,False,True
2550,28.530557,77.074527,8.27,8.02,5,21,15,True,False,False,False,True,False,False,False,False,True
2551,28.657677,77.035455,1.0,8.01,10,14,0,False,True,False,False,True,False,True,False,False,False
2552,28.60606,77.229597,6.75,3.77,20,8,15,False,True,False,False,False,True,False,False,False,True
2553,28.689075,77.259048,2.86,9.78,15,34,0,False,False,True,True,False,False,True,False,False,False
2554,28.618969,77.103103,2.86,3.05,30,9,15,False,True,False,True,False,False,False,False,False,True
2555,28.689941,77.289159,5.54,2.66,10,42,0,False,False,True,False,False,True,True,False,False,False
2556,28.591611,77.191293,5.25,6.51,5,13,15,True,False,False,False,True,False,False,False,False,True
2557,28.534167,77.054985,5.81,0.5,5,11,20,False,False,True,False,True,False,False,True,False,False
2558,28.557329,77.089604,1.0,7.61,5,14,20,True,False,False,False,True,False,False,True,False,False
2559,28.657122,77.034191,5.46,7.59,5,37,20,True,False,False,False,True,False,False,True,False,False
2560,28.537226,77.140464,3.29,7.96,30,38,15,False,True,False,True,False,False,False,False,False,True
2561,28.576209,77.11744,8.21,1.7,10,19,20,True,False,False,False,False,True,False,True,False,False
2562,28.647268,77.290625,5.45,7.53,10,28,0,True,False,False,False,False,True,True,False,False,False
2563,28.550376,77.172761,2.18,6.51,30,17,15,False,True,False,True,False,False,False,False,False,True
2564,28.537841,77.077122,8.55,9.77,5,7,5,False,False,True,False,True,False,False,False,True,False
2565,28.562537,77.171779,4.96,7.07,5,39,15,True,False,False,False,True,False,False,False,False,True
2566,28.610236,77.06586,3.21,2.83,5,23,5,True,False,False,False,True,False,False,False,True,False
2567,28.615916,77.15912,3.64,9.48,20,14,15,False,True,False,False,False,True,False,False,False,True
2568,28.531872,77.044317,1.3,6.48,30,22,0,False,True,False,True,False,False,True,False,False,False
2569,28.586766,77.070117,3.68,9.98,5,37,0,True,False,False,False,True,False,True,False,False,False
2570,28.691394,77.035152,9.89,7.54,15,31,5,False,False,True,True,False,False,False,False,True,False
2571,28.697663,77.221271,4.31,8.26,5,40,20,True,False,False,False,True,False,False,True,False,False
2572,28.617267,77.037264,4.08,4.93,10,22,15,True,False,False,False,False,True,False,False,False,True
2573,28.599071,77.215708,2.66,9.86,30,12,5,False,True,False,True,False,False,False,False,True,False
2574,28.54879,77.121462,6.7,8.63,5,16,15,True,False,False,False,True,False,False,False,False,True
2575,28.52442,77.277192,5.37,1.63,5,30,15,True,False,False,False,True,False,False,False,False,True
2576,28.560242,77.035394,6.62,7.68,10,15,20,False,True,False,False,True,False,False,True,False,False
2577,28.552394,77.051331,6.53,6.0,5,17,0,False,False,True,False,True,False,True,False,False,False
2578,28.558755,77.21808,8.45,1.49,5,31,15,True,False,False,False,True,False,False,False,False,True
2579,28.546487,77.13925,4.13,6.99,5,41,0,False,False,True,False,True,False,True,False,False,False
2580,28.595462,77.284221,6.18,8.94,5,31,0,True,False,False,False,True,False,True,False,False,False
2581,28.661917,77.12177,6.24,4.67,10,15,15,True,False,False,False,False,True,False,False,False,True
2582,28.547553,77.260712,5.28,6.87,5,26,0,True,False,False,False,True,False,True,False,False,False
2583,28.594624,77.034504,5.75,4.87,5,5,15,True,False,False,False,True,False,False,False,False,True
2584,28.678739,77.205209,3.35,7.6,5,20,20,False,False,True,False,True,False,False,True,False,False
2585,28.600704,77.175656,5.07,2.53,5,28,0,False,False,True,False,True,False,True,False,False,False
2586,28.645537,77.208425,2.35,4.6,10,28,0,False,False,True,False,False,True,True,False,False,False
2587,28.5758,77.238789,4.01,4.96,5,20,0,False,False,True,False,True,False,True,False,False,False
2588,28.520368,77.253862,4.55,9.3,10,10,15,False,False,True,False,False,True,False,False,False,True
2589,28.641194,77.054802,4.38,4.18,5,42,0,True,False,False,False,True,False,True,False,False,False
2590,28.51744,77.085208,6.96,2.21,10,25,0,False,True,False,False,True,False,True,False,False,False
2591,28.553593,77.12946,6.17,9.9,10,31,0,False,False,True,False,False,True,True,False,False,False
2592,28.642168,77.273859,4.2,3.12,5,22,5,True,False,False,False,True,False,False,False,True,False
2593,28.540311,77.125121,6.79,2.32,10,41,0,False,False,True,False,False,True,True,False,False,False
2594,28.653205,77.168414,5.09,6.15,5,30,0,True,False,False,False,True,False,True,False,False,False
2595,28.546701,77.263335,7.73,7.13,5,15,0,False,False,True,False,True,False,True,False,False,False
2596,28.586943,77.145122,2.15,4.77,5,18,15,True,False,False,False,True,False,False,False,False,True
2597,28.523825,77.223971,4.09,7.32,20,20,0,False,True,False,False,False,True,True,False,False,False
2598,28.699733,77.173842,6.79,5.28,5,42,15,True,False,False,False,True,False,False,False,False,True
2599,28.562024,77.23511,6.42,4.27,10,6,15,False,True,False,False,True,False,False,False,False,True
2600,28.582393,77.191893,4.22,4.49,15,36,0,False,False,True,True,False,False,True,False,False,False
2601,28.533741,77.205777,7.34,5.63,5,40,0,True,False,False,False,True,False,True,False,False,False
2602,28.626738,77.248499,2.24,9.38,30,10,20,False,True,False,True,False,False,False,True,False,False
2603,28.531348,77.205711,7.61,6.46,10,31,0,True,False,False,False,False,True,True,False,False,False
2604,28.543018,77.172416,6.47,6.03,5,7,0,True,False,False,False,True,False,True,False,False,False
2605,28.57455,77.263681,5.21,5.39,20,38,0,False,True,False,False,False,True,True,False,False,False
2606,28.540205,77.111502,3.44,7.96,5,9,0,False,False,True,False,True,False,True,False,False,False
2607,28.526903,77.288934,6.31,4.37,15,36,20,False,False,True,True,False,False,False,True,False,False
2608,28.57818,77.292972,1.8,7.06,10,28,0,True,False,False,False,False,True,True,False,False,False
2609,28.615047,77.104678,1.97,6.49,30,6,5,False,True,False,True,False,False,False,False,True,False
2610,28.642377,77.057978,6.16,3.16,10,21,15,False,False,True,False,False,True,False,False,False,True
2611,28.685009,77.249692,4.92,8.59,5,23,0,True,False,False,False,True,False,True,False,False,False
2612,28.589809,77.129896,4.13,0.55,10,24,0,False,True,False,False,True,False,True,False,False,False
2613,28.623151,77.097782,4.64,1.89,20,43,0,False,True,False,False,False,True,True,False,False,False
